ID,stage1_flow_deviation,stage1_density_deviation,stage1_viscosity_deviation,stage1_co2_deviation,stage1_o2_deviation,stage1_n_deviation,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,target
1999,1.058330237,0.994615132,-0.452650874,-1.15475493,-0.208027829,-0.172402127,-0.376627072,2.325870332,-2.042126908,2.426130745,0.301178141,1.082674329,-2.508948099,-0.911329101,-0.279390928,0.835916913,0.415091079,1.082674329,0
2000,-1.572996471,-0.282755152,0.416994393,2.410781667,-0.72016592,1.063956011,-8.198102708,-2.409146867,2.150000255,-3.44569782,-1.64054744,0.510717801,-1.067595055,-2.497330329,-1.59731801,1.862951358,-2.127587334,0.510717801,1
2001,3.028286495,2.345530684,-0.571621168,3.386674622,0.766276108,0.165093366,-4.211055171,8.680866034,2.133824824,-3.971634985,0.031069084,-3.195077394,-13.18150505,-3.571392282,-1.263557893,-5.870702971,1.448249101,-3.195077394,0
2002,1.434990541,-4.082209684,-0.554924382,4.362567577,0.17814652,-0.733769278,1.697902626,19.77087893,-0.74601718,-2.969340999,-1.066436031,-2.046956174,9.431438127,-1.143063549,-0.929797775,4.841411576,0.592668131,-2.046956174,0
2003,-0.158305413,-2.701180846,-3.128780163,2.774539267,-1.643966833,1.84423926,7.606860422,3.164281584,0.044038649,-1.967047013,-1.427152673,2.912569513,5.858864631,4.656049857,-0.678275611,-0.887360667,2.675780201,2.912569513,0
2004,-1.751601367,2.628868695,-3.21064664,1.186510958,0.550835656,1.152083243,2.205034018,4.954107413,0.363918774,-1.548030708,-1.622743443,0.005628358,2.286291136,5.506181403,1.536649788,-1.017534361,-1.957229245,0.005628358,0
2005,-0.332257331,-5.079475731,-3.346262296,0.423966177,-0.976415502,0.473620844,-11.94958769,9.287502167,4.688666927,-1.129014402,-0.812911401,-1.417199335,13.46654926,2.461260379,0.667449469,6.263659297,0.63251927,-1.417199335,0
2006,1.087086706,-0.949354525,-1.705195926,-2.438883156,-0.605307879,1.973368902,-0.850814152,1.740861552,-0.082250904,4.274287294,-0.151574743,0.564078082,1.777418886,-1.542558035,-0.20175085,0.959111136,-0.01470052,-2.579400487,0
2007,2.506430742,2.485695483,-0.064129557,-0.016185602,1.403264055,0.256377597,5.535916035,-7.073088824,-1.110218528,1.907946497,0.509761914,2.5453555,2.481716048,0.430343143,1.735454152,1.610610864,3.229584524,2.5453555,0
2008,3.925774779,0.6051308,-0.553910363,-1.766261627,0.468268453,-0.515740206,6.938646902,12.17184182,-2.138186153,2.527055234,1.305966026,-1.628494376,3.18601321,0.46619446,3.672659154,2.262110591,1.457963608,-1.628494376,0
2009,0.897548165,-1.776935824,-1.04369117,-5.587418656,-0.466727148,-0.470971657,4.292980055,-1.023138361,-3.390969971,1.240612309,-0.162490058,-6.245249151,2.922178042,2.830926076,2.826980716,1.492784061,0.508973037,-6.245249151,0
2010,-2.130678449,-1.919495605,-1.328316697,0.574088285,-1.401722749,0.368939473,-0.003128265,6.962861075,0.294178265,1.197627931,-0.990802557,-0.280588543,4.77490622,0.106501926,1.981302279,-1.590282607,-0.440017534,-0.280588543,1
2011,7.120493119,4.620242966,0.06102752,-5.260798829,2.503707717,-0.265284629,8.046807679,4.916058028,-0.126096643,2.838188473,1.395515576,-7.251498773,-7.576950331,-0.88851175,0.973250083,-4.673349275,-1.389008104,-7.251498773,0
2012,-1.116614642,3.866099413,2.512336306,-3.695190398,-0.216890341,-0.023738592,0.062838435,2.869254982,-0.546371551,-1.744475097,0.303618368,-2.136526742,4.70272379,3.265572188,0.167725785,3.203245599,-0.862689958,-2.136526742,1
2013,-0.06219624,-1.67318628,-1.541255035,-2.129581968,-0.297353023,-0.534503382,0.587248674,-8.92421324,0.137975521,-0.138101954,0.14448488,4.130070293,-6.100959962,-1.506282329,-2.900262317,-3.891194276,3.952333856,4.130070293,0
2014,0.787482481,-0.670317657,2.562122158,-0.563973537,-0.405151711,-0.44099734,1.111658912,-3.117824391,0.822322592,-0.366437622,-0.138603145,-3.835213012,0.305788299,0.577568082,1.04338371,0.722817331,-0.337216598,-3.835213012,1
2015,0.663449316,-1.547559937,-0.591312673,1.001634894,-0.512950399,0.47193801,4.804422218,-0.743629235,0.104625512,-0.594773291,0.783368461,0.48240006,4.851147797,1.137244013,-0.701521753,-0.59382012,0.854750239,0.48240006,0
2016,0.952280656,-0.816792316,-0.977157484,2.567243325,0.755528266,-0.060281534,1.907953157,3.787452959,-1.724687338,3.507289368,0.557153886,-0.089824977,1.209731564,-1.408342161,-2.302767428,-1.969585117,0.978553661,-0.089824977,0
2017,-0.116786887,0.728405766,-0.160914867,-3.085440117,-1.741587594,-0.176892467,-14.33996861,4.980586094,-3.554000189,-6.646482989,0.958741703,-0.873842317,1.622236633,-4.201466062,-3.904013102,2.155418249,-3.62983694,-0.873842317,0
2018,-1.18585443,-2.900553784,-1.178838264,-0.039844202,-0.903566442,-0.622482596,-9.439450572,6.173719229,1.548670115,4.025670792,-0.142025709,-0.644850611,2.034741701,0.811777241,-3.12032393,3.106501079,1.040782502,-0.644850611,0
2019,0.630578816,-4.74315875,-1.049078697,3.005751714,-0.06554529,-0.051602227,-3.712715396,4.954139079,6.651340419,6.662370222,-0.3973061,-1.530702082,2.447246769,0.919909679,-2.336634758,0.280928604,-0.131785155,-1.530702082,0
2020,2.447012062,-2.031104694,-2.264371097,0.103228185,0.772475862,2.135130175,0.146700989,-1.899178176,4.827336506,0.174327767,0.748646312,-1.506237695,2.859751838,5.602152073,-1.606705671,-0.320709939,-2.424683498,-1.506237695,0
2021,-2.594659404,-2.733881722,0.130452908,-2.799295345,0.185406346,1.024332659,-9.017904949,-2.719941516,3.003332593,-3.89687529,0.458175137,-3.597026332,1.966028702,6.607301047,-0.478505335,3.985102678,-0.107923649,1.610414859,0
2022,5.594383159,1.706760117,-0.912259943,2.023273084,0.191926319,-1.091950327,7.837872138,-3.540704855,1.17932868,3.556410601,-0.319536047,-5.68781497,2.310305605,3.181160819,0.649695002,2.95612454,-3.454778599,-5.68781497,1
2023,-0.78079028,-0.297271427,-0.825467357,2.259846489,-0.397677858,-0.068838648,7.830359713,-3.128531445,-0.644675233,0.677759571,-1.097247231,-0.999014063,2.654582507,-0.244979409,6.009381927,1.927146402,2.413110191,-0.999014063,0
2024,1.507282725,-0.592784545,-1.412359234,-0.885245128,0.423518223,-0.589063709,-2.523590397,-2.716358036,0.612345424,-2.730594831,-0.369250292,-1.72274951,1.404884984,2.736163476,-3.959754195,0.898168264,2.462663035,-1.747040397,0
2025,-1.541171331,-1.789631723,-1.688989142,-1.489010575,0.340086746,-0.030073888,1.650832398,-2.304184626,1.869366081,-3.53615928,0.443049789,-2.446484957,-2.941797693,-2.348632954,6.031263962,0.992187294,-0.396503418,-2.446484957,0
2026,-4.589625387,-0.145748644,-1.666431294,-0.081185823,0.25665527,0.346169559,1.600189543,-1.892011216,3.126386738,2.427011702,-1.216020917,-3.630971343,17.72446705,4.507476314,-2.002237047,2.476427833,1.006447391,-3.630971343,0
2027,-2.721833426,1.498134436,1.388657442,-0.782823246,2.694172692,0.889958228,9.673205225,-1.479837806,-3.616213584,3.971190437,-0.41403003,-6.298883021,7.433686765,3.532740785,0.778025722,2.591935628,-8.374685946,-6.298883021,0
2028,4.224880813,-1.675424592,1.817279047,2.318935446,0.355724817,-1.457668368,11.73649659,-1.067664396,0.533289926,1.577445525,1.667872076,0.949611593,2.675576928,-0.246090548,3.55828849,2.233851885,3.383555286,0.949611593,1
2029,-0.181470219,3.061452557,1.342959843,-2.783460915,-0.39546664,0.782758986,-3.202180166,-4.491330183,-6.843956928,2.516807364,-0.784768712,-1.450103763,-12.91732827,-4.103426364,1.607994891,1.875768143,-0.587524637,-1.450103763,1
2030,-4.587821251,-1.753041296,-1.602534303,3.183229575,-1.146658096,-0.749021141,0.239340696,13.97578165,-2.065775908,1.20276043,0.677648085,-2.167504935,6.034262285,1.310700765,-0.342298709,4.858554617,1.591067214,-2.167504935,0
2031,-1.459959969,-3.811698157,-0.321348492,3.155954246,-0.268719513,-1.017780596,-9.938931756,-4.61660965,1.339006528,-0.912878896,-0.794229287,2.014153243,2.095627828,0.309152852,-0.139956272,2.681091806,0.276988093,2.014153243,0
2032,1.667901313,1.901756113,-0.119633348,3.128678917,-0.792985717,-1.827863337,-1.428553252,-7.654369446,2.913873657,-2.090775014,0.861663208,5.565392923,-0.869823431,-2.633017043,0.117825208,-1.874708257,-0.107789168,5.565392923,1
2033,4.795762595,3.409541083,2.552890398,-2.560484101,-1.317251922,0.108581633,5.128984827,-10.69212924,-2.704591875,-3.268671131,0.701875078,-3.627965708,-8.677854495,1.9608718,1.054788184,-6.430508321,-0.492566429,-3.627965708,0
2034,-4.689909116,-3.093274244,-1.709372787,-1.745402959,-0.555400091,1.391353348,-3.99399315,-3.899917747,-0.531494163,-2.962752781,-0.57621656,0.577822238,-1.83381051,2.039185326,2.887194855,3.278825514,-2.524966024,-3.785179246,1
2035,-2.900286558,-2.188161163,-1.980941154,-0.930321818,0.20645174,-0.622156666,-5.271727102,2.892293749,1.641603549,-1.561165768,0.790641626,-3.942392783,-2.576241991,-2.202757579,7.178328528,-3.388375631,1.867686317,-3.942392783,0
2036,-1.110664,0.310638528,-1.415681701,1.326813647,0.391254688,-0.647886624,-6.549461054,-0.832687651,-0.79972473,-0.741469604,-0.060152333,-2.310892801,-3.889920447,-1.782750322,-2.104441165,1.768474152,6.499993196,-2.367493155,0
2037,6.712670039,2.040195551,-0.850422248,1.140015456,0.108396845,1.923345564,-0.774008446,-15.76327231,0.015915879,-0.089856359,-0.488580083,-0.792593526,-8.96362866,0.254404432,-2.226000394,0.890659794,-1.574199904,-0.792593526,0
2038,-5.142854902,-4.545983016,1.345965499,0.953217264,-0.174460998,1.676231273,-1.65967174,-1.283305292,0.831556489,2.055829919,-0.917007832,-0.579688196,-1.207591556,6.863471306,0.755377416,0.012845436,2.403084523,-0.579688196,0
2039,0.964868518,-4.457637532,-0.190800874,0.766419073,1.42418975,-0.383537107,-0.105176922,3.314418397,1.116241799,3.563006925,1.074291704,-1.933656593,6.548445548,1.427489309,1.045832213,-1.27086982,3.182636712,-1.933656593,0
2040,1.082281604,-4.837560923,-2.1657921,3.042810931,-1.013530723,0.91996257,4.556414499,7.912142085,0.284983555,1.533143428,-0.930201622,-3.036891075,12.75147072,0.640939226,1.33628701,-2.30694862,-0.989386347,-3.036891075,1
2041,1.199694689,-5.217484313,-5.20433911,5.715472782,1.250956421,0.863649001,9.21800592,12.50986577,0.742159894,1.39917292,0.316962249,-0.336806106,18.9544959,4.070953172,1.616623697,3.252656412,-2.465482711,-0.336806106,0
2042,1.997875083,2.697851273,-2.816239739,1.465313316,-0.550729361,-2.126014105,5.367974541,-2.528377413,1.199336232,-0.982412594,-1.277763539,0.447417554,11.47024147,-4.455324346,1.896960384,-1.62340154,-1.021408866,0.447417554,0
2043,2.796055476,-2.988833321,-1.922986456,-0.703587378,-0.196034007,1.004545263,-1.845128541,-2.985066444,1.656512571,3.144274672,-1.119897937,-0.236267861,3.985987042,1.510695805,-2.126291886,2.43544372,1.007112066,-0.236267861,0
2044,2.449764888,-1.922667668,-3.07974762,1.8333859,2.043315327,-0.793135013,-9.736179544,14.11581078,-2.238863786,4.66691074,-0.380789608,-1.185427358,4.566280005,-1.08275057,-4.042916886,6.494288981,-0.459437473,-1.185427358,1
2045,2.103474299,4.717692081,-4.477501613,-1.072946353,-1.060161371,-0.396161356,-3.176829492,1.448818556,-1.519359218,-6.958350623,-0.692462964,0.331869193,-6.987552991,-0.024024712,-3.454341356,-1.884253021,1.699474189,0.331869193,0
2046,2.538933379,3.204931389,-2.515999427,-0.97787836,-1.003762149,-0.058501495,-6.042361148,-11.21817367,-0.799854649,2.243998171,0.86479348,1.360575478,-5.818641806,-0.23971074,-3.420340493,2.792551022,-3.13446221,1.360575478,1
2047,2.97439246,5.183081422,-0.554497242,-0.882810367,-0.356131461,0.132514152,-2.891746068,-7.150152201,-0.567747982,-0.456264561,0.55905241,4.213631141,-10.91970143,-0.455396767,-3.386339631,1.907723414,1.462982668,4.213631141,1
2048,-2.360082831,1.430759377,1.221397613,2.375997621,0.291499227,-0.779222121,-0.894270276,6.568144296,0.344338844,-1.277047951,0.278320961,2.197265139,-1.385048753,-0.671082794,-0.309910773,2.050564401,1.216097955,1.030406539,1
2049,-2.544122396,1.463114103,-1.177276196,-3.130203604,-0.567651161,0.810883051,3.107884541,-4.077194339,0.525573474,0.18393785,-0.118061242,0.180899137,1.500916943,2.419888289,2.766518085,4.02293379,0.377561912,-3.884919041,0
2050,-2.728161961,0.712830665,1.642415767,-1.924094286,0.040436858,1.193495547,-2.447448843,5.740905493,0.706808104,0.801920206,0.179779254,-1.835466864,4.38688264,-1.350867871,1.184316507,5.995303179,-3.01736247,1.400424074,1
2051,-3.190027005,-1.780364679,-1.122372893,-0.717984968,0.866801155,-1.355065768,1.955580902,0.789113251,1.662786556,-2.447164385,1.201362559,-3.851832866,9.457902614,4.626973656,-0.397885072,2.626001372,-0.565089892,-3.851832866,0
2052,-2.255377362,-3.570713116,-1.832702863,0.488124351,-0.595139402,0.527938928,-14.73746658,8.194317751,2.006039328,2.902968439,-1.344652124,2.192569975,3.758037937,-4.272776022,-4.590626548,-0.682196499,8.724153561,2.192569975,0
2053,4.656719987,1.667223241,-0.648550114,1.694233669,-0.552272001,1.306293201,4.869546276,-6.164256142,3.127842358,1.338422805,0.008078062,1.0266791,-1.941826739,1.062454334,-2.183181314,-3.99039437,1.065258365,-1.454979988,0
2054,4.937039259,1.816856794,-2.396646998,-0.565419724,0.500289794,-1.58791563,-2.326367174,6.596721221,-1.424198775,-1.926973138,0.436076641,-0.139211775,-4.081906776,-4.200294575,0.22426392,0.619860501,-0.732444806,-0.139211775,1
2055,5.21735853,1.966490348,-3.427013688,-2.23358445,1.31159506,0.212238059,-0.828958666,-7.390991569,1.604903718,-3.825506563,0.186094086,-5.118502341,-5.782006546,-2.56466898,2.994780086,-3.402440543,-3.196176146,-5.118502341,0
2056,0.685153195,-2.676341781,0.094460378,4.576173997,-0.934307265,-0.144174104,-0.137166827,0.867631306,1.459978879,2.042395953,0.409282638,-1.167255606,13.19841338,1.252717306,3.945759766,3.403027215,-2.479206694,-1.167255606,1
2057,2.5459708,0.262033476,-3.089993027,2.591801872,0.426371087,0.743609152,0.782323559,9.12625418,1.530938148,3.294505799,0.465558509,0.122327521,4.028469883,0.685289625,0.392375975,2.524314392,-1.111390063,0.122327521,0
2058,0.712285758,-0.078571719,-2.908791136,1.288314011,0.180107205,0.167323945,1.701813945,4.958278122,2.561643859,4.383105719,1.329634098,3.480220436,-5.141473613,-3.864583768,-3.161007815,1.539008822,-1.022715541,3.480220436,0
2059,-1.121399285,-0.413761794,-1.242461993,-0.275071604,-1.655996648,0.260588029,2.621304331,5.191524842,0.709455753,-0.928950217,0.506481353,-2.344654016,4.492179826,3.455319785,-0.895479446,0.553703252,-0.934041019,-2.344654016,0
2060,-2.955084327,-2.333520616,0.42386715,-1.838457219,0.653143265,-1.59157867,-1.363020015,3.253827599,-2.194980108,1.408654438,-0.312782576,-0.978571288,5.217353707,2.972201892,-0.925791404,1.832646707,3.19378033,-0.978571288,0
2061,-0.936970464,1.319735035,-1.818930633,-3.401842833,0.298444768,0.929522629,0.740694549,-4.440120744,-5.099415968,-3.469185423,0.625434432,3.474422721,-6.311451256,1.776702481,-0.956103361,-1.273677445,3.777794663,3.474422721,0
2062,1.081143399,0.597709827,-4.061728416,-2.497863488,-0.747501686,1.790743411,-8.784093326,-7.14230722,-3.688953673,-3.694567543,-1.058416412,0.524330816,0.164624995,0.581203071,-4.353412549,0.59616957,3.613961324,0.524330816,0
2063,3.099257262,-0.124315381,-1.385980362,-1.593884143,-1.460140006,0.548144023,11.87890491,-9.390645028,-2.278491377,4.116115767,0.066320256,-0.718094316,12.12156888,7.184303772,1.352016217,-0.705366654,-2.088924813,-0.718094316,1
2064,0.927330717,1.749290742,-1.223357465,-0.689904798,-0.353626529,0.023649048,-5.422803605,-18.08276632,-0.868029081,-8.865210676,-2.431130196,1.549113047,-13.81287724,2.040019197,0.435545164,-7.679083173,-1.163578257,1.549113047,0
2065,3.827274886,2.819248682,-2.862730257,0.214074547,-1.419640607,1.131327943,10.49876759,4.103813336,0.542433214,-4.723656373,-1.209858181,-4.912665568,-0.813435238,1.052829995,-0.480925889,-4.520155799,-0.238231701,-4.912665568,0
2066,0.994031734,-0.333224953,-0.214212212,1.118053892,-0.862642842,1.428927085,-12.51916855,-2.81115982,1.95289551,-0.58210207,-0.102015471,-5.189349632,-3.806760803,-3.027698258,-1.397396943,-1.025698404,5.566410862,2.766570404,0
2067,-1.839211419,-2.028257733,1.540984215,1.94016145,-0.140764898,-0.498553665,-4.086919994,8.497529615,3.363357806,2.80132347,-0.416299137,-5.466033696,9.933872331,1.997540076,-3.109533951,5.150731646,3.123773172,-5.466033696,0
2068,-1.018432768,-0.14930845,-4.248487694,-0.2184299,-1.387095263,1.049790125,0.490441695,2.088507538,2.873419932,2.017765405,-0.730582803,1.127109406,4.758725344,3.274771572,-2.12517192,-3.912713746,-0.164553432,1.127109406,0
2069,1.195432867,0.148994201,-2.499198806,-3.053529518,0.588002196,1.518049019,-0.200126315,-7.683679804,0.371143553,-3.013577433,-0.905415653,-1.897235855,-8.609027849,3.079552904,-0.215921154,-4.090553883,0.007777193,-1.897235855,0
2070,3.727515659,-2.840579231,-6.555257751,-1.433962973,0.147204839,1.34696486,-6.940653989,-5.451984717,0.204397329,0.035685056,1.258703311,4.532315535,-1.075722221,-0.470680496,1.693329612,1.094867252,0.931909201,4.532315535,0
2071,1.926399089,-2.757615765,0.191637698,0.185603571,-0.580110289,0.315781154,-1.81868123,-4.517437903,0.037651105,1.582667194,-0.434594553,1.870490034,5.728007216,3.862053992,1.026985459,-0.087828411,1.856041209,1.870490034,0
2072,0.12528252,-4.772482403,-1.772238279,1.805170116,-0.231966915,0.819865173,3.857414258,-4.401571948,0.84867889,1.793624264,-2.127892418,4.021222364,8.730163322,3.698386929,-5.2703692,-1.589359765,3.768594417,-0.948214139,0
2073,0.156393809,2.491481532,-3.736114255,3.424736661,-1.434890313,1.848595581,9.620667576,8.422585399,1.55650485,3.375390203,0.52125988,6.171954693,5.271080437,2.161960878,2.608406359,1.707303653,3.960300216,6.171954693,0
2074,-1.700207953,5.309251069,-2.01912766,2.572678018,-0.999116784,-0.082724529,-2.522093533,0.092367707,-3.780806832,-4.180986186,0.443914581,0.935352819,-10.30247977,0.715591094,0.056640802,-0.826049745,-1.465420495,3.872752685,0
2075,-3.230519873,-2.733261635,0.438350121,1.720619374,-0.563343255,1.415773313,-0.185975371,-7.758984013,-2.254463614,0.782445114,-0.671809434,1.573550678,-2.88455809,-0.730778691,-4.040584808,-3.359403142,5.389280804,1.573550678,0
2076,-4.760831793,-6.793614453,-1.117392284,-0.566893445,0.132773986,0.642622715,-7.307606877,3.881120108,-0.728120395,2.806694649,1.33689469,-1.687024675,4.533363585,1.693327854,-2.140388695,-0.802005016,-1.938370918,-1.687024675,1
2077,-4.77150731,1.344426945,0.515749799,-1.621712659,0.460226076,0.072018916,-11.04855185,-1.636988527,-2.19242719,-0.018466056,-0.513666495,0.18797167,0.476490985,-3.403198073,-2.265689332,3.722944333,1.730729806,0.18797167,1
2078,-4.782182827,0.893864157,1.035140232,1.452453281,0.035267775,-0.498584883,-10.91357438,-7.155097162,-3.656733985,-2.509145242,0.250181653,0.740272856,-3.580381615,1.779532905,-1.283067831,2.751580413,-2.376976207,0.740272856,0
2079,-4.792858344,-0.419372391,-3.241555666,4.526619222,-0.389690526,-0.43419711,-12.20235577,1.816571175,0.921057884,-0.389082083,-0.279077279,1.692196108,3.736773185,0.965689728,-0.827682224,-1.137496837,0.441970574,1.692196108,0
2080,-4.80353386,-4.1898511,-0.873655058,2.378681972,1.768372058,-0.670010477,-13.49113716,1.97510961,0.338037076,1.730981077,-1.578040964,3.132392686,3.877814222,0.151846551,-0.372296618,1.900218427,3.260917355,3.132392686,0
2081,0.736007396,4.660720352,1.494245549,0.230744723,0.323395557,-0.692204699,9.334710207,3.844933711,1.618140494,-0.83839703,0.033109919,-1.189526617,-1.680252329,0.163390364,0.482620452,-0.679531229,-0.432455383,-1.189526617,0
2082,1.432598185,2.998036008,-3.129823929,-1.917192527,0.551979206,0.656810396,3.058548655,0.016996386,2.898243911,0.084414291,1.644260803,-0.555509019,-0.279248956,3.307550769,0.292744521,-2.085923155,-0.439039277,-0.555509019,0
2083,-0.435467594,-4.36681803,-2.233769901,-0.218263422,0.118329556,0.054073375,-4.436654902,-3.810940939,4.178347329,-1.972653303,-0.757721626,-2.867259102,9.740203238,2.929368184,-5.86878946,3.480340199,3.158853002,-2.867259102,0
2084,1.378246954,1.693393409,1.505003859,-0.607327317,1.03371976,0.655180991,7.868704803,-10.63517003,-0.034305943,-0.058557828,0.823497397,4.412559308,0.80226928,-0.60501196,-2.368313157,-3.290322832,-4.387008154,4.412559308,1
2085,-4.131692535,-0.34417498,-0.094198641,-0.996391212,0.316568326,0.297563483,0.750173313,5.530890474,-4.246959215,-0.491025893,1.433146819,3.898637358,2.691190561,1.149006499,1.805310714,-1.068809399,1.244959946,3.898637358,0
2086,0.327709389,-0.864224643,2.296776928,-1.385455106,-1.306266426,0.109710421,-10.30490866,-1.217955192,-5.322421879,-2.714588171,0.725037576,2.298596293,-6.007764972,-0.416093354,-2.97060372,1.152704034,-1.290211465,-2.051272813,0
2087,0.14631066,-1.136884053,3.220975371,-1.774519001,-0.13061264,0.371188126,5.522903824,-7.966800858,-1.435220349,-2.098723507,-1.238326841,0.698555228,-6.889471058,-2.74472042,2.985661114,-1.34274727,-1.280506741,0.698555228,1
2088,-0.035088069,4.382308826,-0.051013814,-2.163582895,0.989018209,0.727478028,-4.286496344,-11.1822622,-1.097038999,-1.931691598,-1.830827603,0.763231548,-12.95951942,0.085613149,-0.80283884,-4.661386588,0.569316705,0.763231548,0
2089,1.299134003,3.311658646,-1.63798592,-1.483357586,0.649030957,3.19328676,-2.278133742,-12.16638397,-2.725237646,-2.300447129,0.224393026,-2.272627657,-7.268136129,-1.158148879,-3.425157545,-2.033539477,1.133032185,-2.272627657,0
2090,2.633356075,2.688820894,-3.224958025,-0.803132277,0.309043705,-0.292644362,-3.868557734,4.670870881,-2.062399299,2.040061553,-1.958852277,-0.701022889,-8.987760538,-2.401910906,-0.960109409,-2.064634698,1.696747664,-0.701022889,0
2091,3.967578147,1.368485863,-3.37469464,-0.122906968,0.229535098,1.363105198,6.755898867,-2.346930252,-1.399560953,6.380570236,-1.910961764,-0.063028035,-2.206618283,-2.911379083,-0.035799052,-2.749115086,-0.229833986,-0.063028035,0
2092,2.479156733,1.749024814,0.457255661,0.557318342,0.802311769,0.029681072,9.868235817,-6.218828883,-1.526792068,-2.789921434,-1.29669685,-2.175341247,-7.382746922,1.420193661,0.888511305,-2.117756858,-0.391412001,-2.175341247,1
2093,2.861443542,-2.668401691,-1.447967309,-0.698662958,0.929378549,0.084228262,-0.755411007,-10.09072751,-1.654023183,1.964613188,-0.682431935,-2.27806291,-1.964001987,1.08190264,-3.191111201,-1.486398631,-3.03379264,-0.231551713,1
2094,3.243730352,-0.7169635,-0.734282971,-1.954644257,1.05644533,-0.254495777,3.388123595,-3.24676295,-1.781254298,0.177934362,-0.465884897,-2.380784574,2.283393167,4.131538941,-0.636194518,0.795244077,-0.662314189,-0.925878597,0
2095,4.274233377,1.047906852,-3.566363587,-3.210625556,1.18351211,-0.571464971,-6.008005731,0.171501575,-1.908485414,-1.608744464,1.114890121,-2.483506237,-6.655874968,-0.552250592,1.918722166,-1.956144765,-0.672766157,-2.483506237,0
2096,5.304736401,3.750602471,-0.657447309,-2.682123337,1.31057889,-0.003011028,3.42923005,3.589766099,-2.035716529,-0.639819877,-3.291416395,-2.387914343,-6.589772927,-2.566045139,-0.760523436,1.332709521,-2.024258966,-2.387914343,1
2097,3.784319814,-1.82487344,0.727928825,-1.681564132,0.212142745,-0.260148444,4.866230386,1.565142382,-1.55073312,0.329104709,0.991184304,-1.858250593,0.268064755,0.72627034,4.821103732,0.20236812,0.14373265,-1.858250593,0
2098,2.263903226,-1.059643591,1.271090398,-0.662467082,-0.658747528,-0.814574331,-2.690866039,-5.296878238,-1.890838202,-2.587633639,0.516817292,-3.012231312,-4.674890683,-1.415266848,0.573056242,-3.756641291,1.034710928,-3.012231312,0
2099,0.743486638,0.853009564,-3.620001344,0.356629967,1.210030584,-0.873600825,-1.115881976,7.239519581,-2.230943284,-3.757249458,1.058210358,2.032434818,-2.295831008,-1.82455183,3.868916595,1.516281319,1.925689205,2.032434818,0
2100,-0.776929949,-8.036609717,-1.716608049,-0.833272181,0.288895517,-0.883565341,-0.088389949,7.909202477,0.49225501,-2.92918489,-0.055804924,-2.333919825,18.06759528,5.699059429,-3.200328276,1.502193934,2.446070029,-2.333919825,0
2101,-2.297346537,1.500644841,-2.761117163,-3.413401101,0.539758072,-1.049493807,-1.887650021,2.776452692,-0.373152151,-2.101120321,-0.428870701,4.221122343,-1.807953421,0.945238276,2.667280102,-3.260745626,1.078100053,4.221122343,0
2102,-1.072896145,1.982029156,-1.70320349,-1.449541954,-1.002965112,0.220034027,0.603790422,-4.587511024,-3.273546845,-1.273055753,0.132789017,-1.371472089,-7.46781008,-4.363667453,-1.726432574,-3.81762628,-0.289869923,-1.371472089,0
2103,0.151554248,1.228121122,2.029931924,0.514317193,1.598911415,0.6468499,0.85408428,-1.800749001,2.130962081,0.45203317,1.84691898,-2.739760853,1.902133286,1.753359797,1.43557483,0.362066496,0.437258106,-2.739760853,1
2104,1.9860847,0.474213088,-3.463293747,2.47817634,-0.940301063,-0.918061712,-7.338014375,13.09695641,1.557925234,1.667109852,0.800580671,1.394308091,2.771860343,-1.298280793,2.223514427,4.541759272,-2.954096027,1.394308091,1
2105,3.820615153,-3.725428303,-1.207770918,0.462551223,-1.088046143,1.346116428,-11.42539418,-5.933005115,0.465027312,-1.981751951,0.839604196,3.066439429,-0.247619441,-0.212407922,3.203020225,0.087256481,6.734776569,3.066439429,0
2106,5.655145605,2.949570304,-2.478231725,0.380334113,0.424609734,0.362428024,10.63010657,4.181566948,1.114374617,2.272208793,0.553878473,-5.643424682,-5.203392416,-1.297183212,4.182526024,-4.36724631,0.789081369,-5.643424682,0
2107,3.47559696,-2.274057458,-1.476498518,0.298117002,-0.166066889,-1.629967991,-2.592485472,-11.87781797,1.763721923,-3.375755666,0.64807223,0.646178274,-8.676017015,-2.961587944,-2.026605373,-3.898483652,-7.180364691,0.646178274,1
2108,1.296048314,2.877996072,-0.262902949,0.215899892,1.323254417,0.272156778,-5.829702132,-1.114183534,2.413069228,-4.699961122,1.344653925,-4.490244926,-12.14864161,1.585478525,4.805734896,0.381256522,-2.019210419,-4.490244926,0
2109,-0.883500332,-0.240067758,0.889291315,0.133682782,-0.568616043,-0.353813165,4.443318141,8.931549447,3.062416533,3.137547971,1.234017354,-1.817637722,8.572949002,3.064288889,0.310055396,4.660996695,-2.551141599,-5.827088639,0
2110,-2.698075977,-2.169297797,-5.542285878,0.051465672,0.207954582,-0.045467913,-11.40355158,2.68960868,3.711763838,0.915911912,0.815358068,0.854969481,1.600550141,1.27205999,-6.066598804,0.636342529,4.67807737,0.854969481,0
